"","row","method","treat","combination","column","blank","fileName","sampling","value","ID"
"13561","B","650","inc","duo2","V3",0.037,"./inc_duo2_s13.txt",13,0.054,"DR_Low_2"
"13562","B","650","inc","duo2","V3",0.037,"./inc_duo2_s12.txt",12,0.052,"DR_Low_2"
"13563","B","650","inc","duo2","V3",0.037,"./inc_duo2_s10.txt",10,0.054,"DR_Low_2"
"13564","B","650","inc","duo2","V3",0.037,"./inc_duo2_s1.txt",1,0.038,"DR_Low_2"
"13565","C","650","inc","duo2","V3",0.034,"./inc_duo2_s9.txt",9,0.044,"DT_Low_2"
"13566","C","650","inc","duo2","V3",0.034,"./Inc_duo2_s8.txt",8,0.042,"DT_Low_2"
"13567","C","650","inc","duo2","V3",0.034,"./inc_duo2_s7.txt",7,0.043,"DT_Low_2"
"13568","C","650","inc","duo2","V3",0.034,"./inc_duo2_s6.txt",6,0.042,"DT_Low_2"
"13569","C","650","inc","duo2","V3",0.034,"./inc_duo2_s5.txt",5,0.038,"DT_Low_2"
"13570","C","650","inc","duo2","V3",0.034,"./inc_duo2_s4.txt",4,0.037,"DT_Low_2"
"13571","C","650","inc","duo2","V3",0.034,"./Inc_duo2_s3.txt",3,0.038,"DT_Low_2"
"13572","C","650","inc","duo2","V3",0.034,"./Inc_duo2_s2.txt",2,0.038,"DT_Low_2"
"13573","C","650","inc","duo2","V3",0.034,"./inc_duo2_s15.txt",15,0.051,"DT_Low_2"
"13574","C","650","inc","duo2","V3",0.034,"./inc_duo2_s14.txt",14,0.044,"DT_Low_2"
"13575","C","650","inc","duo2","V3",0.034,"./inc_duo2_s13.txt",13,0.052,"DT_Low_2"
"13576","C","650","inc","duo2","V3",0.034,"./inc_duo2_s12.txt",12,0.042,"DT_Low_2"
"13577","C","650","inc","duo2","V3",0.034,"./inc_duo2_s10.txt",10,0.044,"DT_Low_2"
"13578","C","650","inc","duo2","V3",0.034,"./inc_duo2_s1.txt",1,0.037,"DT_Low_2"
"13579","D","650","inc","duo2","V3",0.035,"./inc_duo2_s9.txt",9,0.054,"GR_Low_2"
"13580","D","650","inc","duo2","V3",0.035,"./Inc_duo2_s8.txt",8,0.049,"GR_Low_2"
"13581","D","650","inc","duo2","V3",0.035,"./inc_duo2_s7.txt",7,0.067,"GR_Low_2"
"13582","D","650","inc","duo2","V3",0.035,"./inc_duo2_s6.txt",6,0.04,"GR_Low_2"
"13583","D","650","inc","duo2","V3",0.035,"./inc_duo2_s5.txt",5,0.04,"GR_Low_2"
"13584","D","650","inc","duo2","V3",0.035,"./inc_duo2_s4.txt",4,0.037,"GR_Low_2"
"13585","D","650","inc","duo2","V3",0.035,"./Inc_duo2_s3.txt",3,0.039,"GR_Low_2"
"13586","D","650","inc","duo2","V3",0.035,"./Inc_duo2_s2.txt",2,0.037,"GR_Low_2"
"13587","D","650","inc","duo2","V3",0.035,"./inc_duo2_s15.txt",15,0.053,"GR_Low_2"
"13588","D","650","inc","duo2","V3",0.035,"./inc_duo2_s14.txt",14,0.051,"GR_Low_2"
"13589","D","650","inc","duo2","V3",0.035,"./inc_duo2_s13.txt",13,0.055,"GR_Low_2"
"13590","D","650","inc","duo2","V3",0.035,"./inc_duo2_s12.txt",12,0.049,"GR_Low_2"
"13591","D","650","inc","duo2","V3",0.035,"./inc_duo2_s10.txt",10,0.05,"GR_Low_2"
"13592","D","650","inc","duo2","V3",0.035,"./inc_duo2_s1.txt",1,0.037,"GR_Low_2"
"13593","E","650","inc","duo2","V3",0.035,"./inc_duo2_s9.txt",9,0.043,"GT_Low_2"
"13594","E","650","inc","duo2","V3",0.035,"./Inc_duo2_s8.txt",8,0.041,"GT_Low_2"
"13595","E","650","inc","duo2","V3",0.035,"./inc_duo2_s7.txt",7,0.04,"GT_Low_2"
"13596","E","650","inc","duo2","V3",0.035,"./inc_duo2_s6.txt",6,0.039,"GT_Low_2"
"13597","E","650","inc","duo2","V3",0.035,"./inc_duo2_s5.txt",5,0.037,"GT_Low_2"
"13598","E","650","inc","duo2","V3",0.035,"./inc_duo2_s4.txt",4,0.038,"GT_Low_2"
"13599","E","650","inc","duo2","V3",0.035,"./Inc_duo2_s3.txt",3,0.038,"GT_Low_2"
"13600","E","650","inc","duo2","V3",0.035,"./Inc_duo2_s2.txt",2,0.037,"GT_Low_2"
"13601","E","650","inc","duo2","V3",0.035,"./inc_duo2_s15.txt",15,0.047,"GT_Low_2"
"13602","E","650","inc","duo2","V3",0.035,"./inc_duo2_s14.txt",14,0.046,"GT_Low_2"
"13603","E","650","inc","duo2","V3",0.035,"./inc_duo2_s13.txt",13,0.046,"GT_Low_2"
"13604","E","650","inc","duo2","V3",0.035,"./inc_duo2_s12.txt",12,0.043,"GT_Low_2"
"13605","E","650","inc","duo2","V3",0.035,"./inc_duo2_s10.txt",10,0.045,"GT_Low_2"
"13606","E","650","inc","duo2","V3",0.035,"./inc_duo2_s1.txt",1,0.037,"GT_Low_2"
"13607","F","650","inc","duo2","V3",0.037,"./inc_duo2_s9.txt",9,0.049,"RT_Low_2"
"13608","F","650","inc","duo2","V3",0.037,"./Inc_duo2_s8.txt",8,0.054,"RT_Low_2"
"13609","F","650","inc","duo2","V3",0.037,"./inc_duo2_s7.txt",7,0.044,"RT_Low_2"
"13610","F","650","inc","duo2","V3",0.037,"./inc_duo2_s6.txt",6,0.05,"RT_Low_2"
"13611","F","650","inc","duo2","V3",0.037,"./inc_duo2_s5.txt",5,0.042,"RT_Low_2"
"13612","F","650","inc","duo2","V3",0.037,"./inc_duo2_s4.txt",4,0.039,"RT_Low_2"
"13613","F","650","inc","duo2","V3",0.037,"./Inc_duo2_s3.txt",3,0.038,"RT_Low_2"
"13614","F","650","inc","duo2","V3",0.037,"./Inc_duo2_s2.txt",2,0.038,"RT_Low_2"
"13615","F","650","inc","duo2","V3",0.037,"./inc_duo2_s15.txt",15,0.048,"RT_Low_2"
"13616","F","650","inc","duo2","V3",0.037,"./inc_duo2_s14.txt",14,0.048,"RT_Low_2"
"13617","F","650","inc","duo2","V3",0.037,"./inc_duo2_s13.txt",13,0.047,"RT_Low_2"
"13618","F","650","inc","duo2","V3",0.037,"./inc_duo2_s12.txt",12,0.048,"RT_Low_2"
"13619","F","650","inc","duo2","V3",0.037,"./inc_duo2_s10.txt",10,0.048,"RT_Low_2"
"13620","F","650","inc","duo2","V3",0.037,"./inc_duo2_s1.txt",1,0.038,"RT_Low_2"
"13621","B","395,680","inc","duo2","V4",0,"./inc_duo2_s9.txt",9,66,"DR_Low_3"
"13622","B","395,680","inc","duo2","V4",0,"./Inc_duo2_s8.txt",8,131,"DR_Low_3"
"13623","B","395,680","inc","duo2","V4",0,"./inc_duo2_s7.txt",7,75,"DR_Low_3"
"13624","B","395,680","inc","duo2","V4",0,"./inc_duo2_s6.txt",6,36,"DR_Low_3"
"13625","B","395,680","inc","duo2","V4",0,"./inc_duo2_s5.txt",5,25,"DR_Low_3"
"13626","B","395,680","inc","duo2","V4",0,"./inc_duo2_s4.txt",4,4,"DR_Low_3"
"13627","B","395,680","inc","duo2","V4",0,"./Inc_duo2_s3.txt",3,4,"DR_Low_3"
"13628","B","395,680","inc","duo2","V4",0,"./Inc_duo2_s2.txt",2,5,"DR_Low_3"
"13629","B","395,680","inc","duo2","V4",0,"./inc_duo2_s15.txt",15,15,"DR_Low_3"
"13630","B","395,680","inc","duo2","V4",0,"./inc_duo2_s14.txt",14,14,"DR_Low_3"
"13631","B","395,680","inc","duo2","V4",0,"./inc_duo2_s13.txt",13,25,"DR_Low_3"
"13632","B","395,680","inc","duo2","V4",0,"./inc_duo2_s12.txt",12,23,"DR_Low_3"
"13633","B","395,680","inc","duo2","V4",0,"./inc_duo2_s10.txt",10,67,"DR_Low_3"
"13634","B","395,680","inc","duo2","V4",0,"./inc_duo2_s1.txt",1,0,"DR_Low_3"
"13635","C","395,680","inc","duo2","V4",1,"./inc_duo2_s9.txt",9,34,"DT_Low_3"
"13636","C","395,680","inc","duo2","V4",1,"./Inc_duo2_s8.txt",8,33,"DT_Low_3"
"13637","C","395,680","inc","duo2","V4",1,"./inc_duo2_s7.txt",7,33,"DT_Low_3"
"13638","C","395,680","inc","duo2","V4",1,"./inc_duo2_s6.txt",6,25,"DT_Low_3"
"13639","C","395,680","inc","duo2","V4",1,"./inc_duo2_s5.txt",5,15,"DT_Low_3"
"13640","C","395,680","inc","duo2","V4",1,"./inc_duo2_s4.txt",4,22,"DT_Low_3"
"13641","C","395,680","inc","duo2","V4",1,"./Inc_duo2_s3.txt",3,1,"DT_Low_3"
"13642","C","395,680","inc","duo2","V4",1,"./Inc_duo2_s2.txt",2,1,"DT_Low_3"
"13643","C","395,680","inc","duo2","V4",1,"./inc_duo2_s15.txt",15,129,"DT_Low_3"
"13644","C","395,680","inc","duo2","V4",1,"./inc_duo2_s14.txt",14,84,"DT_Low_3"
"13645","C","395,680","inc","duo2","V4",1,"./inc_duo2_s13.txt",13,96,"DT_Low_3"
"13646","C","395,680","inc","duo2","V4",1,"./inc_duo2_s12.txt",12,32,"DT_Low_3"
"13647","C","395,680","inc","duo2","V4",1,"./inc_duo2_s10.txt",10,50,"DT_Low_3"
"13648","C","395,680","inc","duo2","V4",1,"./inc_duo2_s1.txt",1,0,"DT_Low_3"
"13649","D","395,680","inc","duo2","V4",1,"./inc_duo2_s9.txt",9,245,"GR_Low_3"
"13650","D","395,680","inc","duo2","V4",1,"./Inc_duo2_s8.txt",8,114,"GR_Low_3"
"13651","D","395,680","inc","duo2","V4",1,"./inc_duo2_s7.txt",7,158,"GR_Low_3"
"13652","D","395,680","inc","duo2","V4",1,"./inc_duo2_s6.txt",6,48,"GR_Low_3"
"13653","D","395,680","inc","duo2","V4",1,"./inc_duo2_s5.txt",5,35,"GR_Low_3"
"13654","D","395,680","inc","duo2","V4",1,"./inc_duo2_s4.txt",4,0,"GR_Low_3"
"13655","D","395,680","inc","duo2","V4",1,"./Inc_duo2_s3.txt",3,7,"GR_Low_3"
"13656","D","395,680","inc","duo2","V4",1,"./Inc_duo2_s2.txt",2,3,"GR_Low_3"
"13657","D","395,680","inc","duo2","V4",1,"./inc_duo2_s15.txt",15,9,"GR_Low_3"
"13658","D","395,680","inc","duo2","V4",1,"./inc_duo2_s14.txt",14,14,"GR_Low_3"
"13659","D","395,680","inc","duo2","V4",1,"./inc_duo2_s13.txt",13,11,"GR_Low_3"
"13660","D","395,680","inc","duo2","V4",1,"./inc_duo2_s12.txt",12,22,"GR_Low_3"
"13661","D","395,680","inc","duo2","V4",1,"./inc_duo2_s10.txt",10,30,"GR_Low_3"
"13662","D","395,680","inc","duo2","V4",1,"./inc_duo2_s1.txt",1,5,"GR_Low_3"
"13663","E","395,680","inc","duo2","V4",3,"./inc_duo2_s9.txt",9,33,"GT_Low_3"
"13664","E","395,680","inc","duo2","V4",3,"./Inc_duo2_s8.txt",8,23,"GT_Low_3"
"13665","E","395,680","inc","duo2","V4",3,"./inc_duo2_s7.txt",7,25,"GT_Low_3"
"13666","E","395,680","inc","duo2","V4",3,"./inc_duo2_s6.txt",6,18,"GT_Low_3"
"13667","E","395,680","inc","duo2","V4",3,"./inc_duo2_s5.txt",5,13,"GT_Low_3"
"13668","E","395,680","inc","duo2","V4",3,"./inc_duo2_s4.txt",4,16,"GT_Low_3"
"13669","E","395,680","inc","duo2","V4",3,"./Inc_duo2_s3.txt",3,8,"GT_Low_3"
"13670","E","395,680","inc","duo2","V4",3,"./Inc_duo2_s2.txt",2,1,"GT_Low_3"
"13671","E","395,680","inc","duo2","V4",3,"./inc_duo2_s15.txt",15,115,"GT_Low_3"
"13672","E","395,680","inc","duo2","V4",3,"./inc_duo2_s14.txt",14,143,"GT_Low_3"
"13673","E","395,680","inc","duo2","V4",3,"./inc_duo2_s13.txt",13,79,"GT_Low_3"
"13674","E","395,680","inc","duo2","V4",3,"./inc_duo2_s12.txt",12,94,"GT_Low_3"
"13675","E","395,680","inc","duo2","V4",3,"./inc_duo2_s10.txt",10,59,"GT_Low_3"
"13676","E","395,680","inc","duo2","V4",3,"./inc_duo2_s1.txt",1,5,"GT_Low_3"
"13677","F","395,680","inc","duo2","V4",4,"./inc_duo2_s9.txt",9,35,"RT_Low_3"
"13678","F","395,680","inc","duo2","V4",4,"./Inc_duo2_s8.txt",8,127,"RT_Low_3"
"13679","F","395,680","inc","duo2","V4",4,"./inc_duo2_s7.txt",7,149,"RT_Low_3"
"13680","F","395,680","inc","duo2","V4",4,"./inc_duo2_s6.txt",6,171,"RT_Low_3"
"13681","F","395,680","inc","duo2","V4",4,"./inc_duo2_s5.txt",5,83,"RT_Low_3"
"13682","F","395,680","inc","duo2","V4",4,"./inc_duo2_s4.txt",4,23,"RT_Low_3"
"13683","F","395,680","inc","duo2","V4",4,"./Inc_duo2_s3.txt",3,11,"RT_Low_3"
"13684","F","395,680","inc","duo2","V4",4,"./Inc_duo2_s2.txt",2,4,"RT_Low_3"
"13685","F","395,680","inc","duo2","V4",4,"./inc_duo2_s15.txt",15,21,"RT_Low_3"
"13686","F","395,680","inc","duo2","V4",4,"./inc_duo2_s14.txt",14,25,"RT_Low_3"
"13687","F","395,680","inc","duo2","V4",4,"./inc_duo2_s13.txt",13,6,"RT_Low_3"
"13688","F","395,680","inc","duo2","V4",4,"./inc_duo2_s12.txt",12,16,"RT_Low_3"
"13689","F","395,680","inc","duo2","V4",4,"./inc_duo2_s10.txt",10,28,"RT_Low_3"
"13690","F","395,680","inc","duo2","V4",4,"./inc_duo2_s1.txt",1,2,"RT_Low_3"
"13691","B","614,680","inc","duo2","V4",2,"./inc_duo2_s9.txt",9,104,"DR_Low_3"
"13692","B","614,680","inc","duo2","V4",2,"./Inc_duo2_s8.txt",8,26,"DR_Low_3"
"13693","B","614,680","inc","duo2","V4",2,"./inc_duo2_s7.txt",7,17,"DR_Low_3"
"13694","B","614,680","inc","duo2","V4",2,"./inc_duo2_s6.txt",6,7,"DR_Low_3"
"13695","B","614,680","inc","duo2","V4",2,"./inc_duo2_s5.txt",5,11,"DR_Low_3"
"13696","B","614,680","inc","duo2","V4",2,"./inc_duo2_s4.txt",4,5,"DR_Low_3"
"13697","B","614,680","inc","duo2","V4",2,"./Inc_duo2_s3.txt",3,5,"DR_Low_3"
"13698","B","614,680","inc","duo2","V4",2,"./Inc_duo2_s2.txt",2,0,"DR_Low_3"
"13699","B","614,680","inc","duo2","V4",2,"./inc_duo2_s15.txt",15,6,"DR_Low_3"
"13700","B","614,680","inc","duo2","V4",2,"./inc_duo2_s14.txt",14,4,"DR_Low_3"
"13701","B","614,680","inc","duo2","V4",2,"./inc_duo2_s13.txt",13,8,"DR_Low_3"
"13702","B","614,680","inc","duo2","V4",2,"./inc_duo2_s12.txt",12,10,"DR_Low_3"
"13703","B","614,680","inc","duo2","V4",2,"./inc_duo2_s10.txt",10,25,"DR_Low_3"
"13704","B","614,680","inc","duo2","V4",2,"./inc_duo2_s1.txt",1,4,"DR_Low_3"
"13705","C","614,680","inc","duo2","V4",2,"./inc_duo2_s9.txt",9,9,"DT_Low_3"
"13706","C","614,680","inc","duo2","V4",2,"./Inc_duo2_s8.txt",8,15,"DT_Low_3"
"13707","C","614,680","inc","duo2","V4",2,"./inc_duo2_s7.txt",7,5,"DT_Low_3"
"13708","C","614,680","inc","duo2","V4",2,"./inc_duo2_s6.txt",6,1,"DT_Low_3"
"13709","C","614,680","inc","duo2","V4",2,"./inc_duo2_s5.txt",5,7,"DT_Low_3"
"13710","C","614,680","inc","duo2","V4",2,"./inc_duo2_s4.txt",4,0,"DT_Low_3"
"13711","C","614,680","inc","duo2","V4",2,"./Inc_duo2_s3.txt",3,1,"DT_Low_3"
"13712","C","614,680","inc","duo2","V4",2,"./Inc_duo2_s2.txt",2,4,"DT_Low_3"
"13713","C","614,680","inc","duo2","V4",2,"./inc_duo2_s15.txt",15,37,"DT_Low_3"
"13714","C","614,680","inc","duo2","V4",2,"./inc_duo2_s14.txt",14,13,"DT_Low_3"
"13715","C","614,680","inc","duo2","V4",2,"./inc_duo2_s13.txt",13,21,"DT_Low_3"
"13716","C","614,680","inc","duo2","V4",2,"./inc_duo2_s12.txt",12,8,"DT_Low_3"
"13717","C","614,680","inc","duo2","V4",2,"./inc_duo2_s10.txt",10,13,"DT_Low_3"
"13718","C","614,680","inc","duo2","V4",2,"./inc_duo2_s1.txt",1,1,"DT_Low_3"
"13719","D","614,680","inc","duo2","V4",0,"./inc_duo2_s9.txt",9,33,"GR_Low_3"
"13720","D","614,680","inc","duo2","V4",0,"./Inc_duo2_s8.txt",8,40,"GR_Low_3"
"13721","D","614,680","inc","duo2","V4",0,"./inc_duo2_s7.txt",7,13,"GR_Low_3"
"13722","D","614,680","inc","duo2","V4",0,"./inc_duo2_s6.txt",6,6,"GR_Low_3"
"13723","D","614,680","inc","duo2","V4",0,"./inc_duo2_s5.txt",5,4,"GR_Low_3"
"13724","D","614,680","inc","duo2","V4",0,"./inc_duo2_s4.txt",4,3,"GR_Low_3"
"13725","D","614,680","inc","duo2","V4",0,"./Inc_duo2_s3.txt",3,0,"GR_Low_3"
"13726","D","614,680","inc","duo2","V4",0,"./Inc_duo2_s2.txt",2,0,"GR_Low_3"
"13727","D","614,680","inc","duo2","V4",0,"./inc_duo2_s15.txt",15,0,"GR_Low_3"
"13728","D","614,680","inc","duo2","V4",0,"./inc_duo2_s14.txt",14,3,"GR_Low_3"
"13729","D","614,680","inc","duo2","V4",0,"./inc_duo2_s13.txt",13,10,"GR_Low_3"
"13730","D","614,680","inc","duo2","V4",0,"./inc_duo2_s12.txt",12,4,"GR_Low_3"
"13731","D","614,680","inc","duo2","V4",0,"./inc_duo2_s10.txt",10,5,"GR_Low_3"
"13732","D","614,680","inc","duo2","V4",0,"./inc_duo2_s1.txt",1,3,"GR_Low_3"
"13733","E","614,680","inc","duo2","V4",0,"./inc_duo2_s9.txt",9,11,"GT_Low_3"
"13734","E","614,680","inc","duo2","V4",0,"./Inc_duo2_s8.txt",8,5,"GT_Low_3"
"13735","E","614,680","inc","duo2","V4",0,"./inc_duo2_s7.txt",7,11,"GT_Low_3"
"13736","E","614,680","inc","duo2","V4",0,"./inc_duo2_s6.txt",6,1,"GT_Low_3"
"13737","E","614,680","inc","duo2","V4",0,"./inc_duo2_s5.txt",5,8,"GT_Low_3"
"13738","E","614,680","inc","duo2","V4",0,"./inc_duo2_s4.txt",4,0,"GT_Low_3"
"13739","E","614,680","inc","duo2","V4",0,"./Inc_duo2_s3.txt",3,0,"GT_Low_3"
"13740","E","614,680","inc","duo2","V4",0,"./Inc_duo2_s2.txt",2,2,"GT_Low_3"
"13741","E","614,680","inc","duo2","V4",0,"./inc_duo2_s15.txt",15,26,"GT_Low_3"
"13742","E","614,680","inc","duo2","V4",0,"./inc_duo2_s14.txt",14,30,"GT_Low_3"
"13743","E","614,680","inc","duo2","V4",0,"./inc_duo2_s13.txt",13,13,"GT_Low_3"
"13744","E","614,680","inc","duo2","V4",0,"./inc_duo2_s12.txt",12,21,"GT_Low_3"
"13745","E","614,680","inc","duo2","V4",0,"./inc_duo2_s10.txt",10,15,"GT_Low_3"
"13746","E","614,680","inc","duo2","V4",0,"./inc_duo2_s1.txt",1,3,"GT_Low_3"
"13747","F","614,680","inc","duo2","V4",2,"./inc_duo2_s9.txt",9,8,"RT_Low_3"
"13748","F","614,680","inc","duo2","V4",2,"./Inc_duo2_s8.txt",8,19,"RT_Low_3"
"13749","F","614,680","inc","duo2","V4",2,"./inc_duo2_s7.txt",7,35,"RT_Low_3"
"13750","F","614,680","inc","duo2","V4",2,"./inc_duo2_s6.txt",6,17,"RT_Low_3"
"13751","F","614,680","inc","duo2","V4",2,"./inc_duo2_s5.txt",5,11,"RT_Low_3"
"13752","F","614,680","inc","duo2","V4",2,"./inc_duo2_s4.txt",4,8,"RT_Low_3"
"13753","F","614,680","inc","duo2","V4",2,"./Inc_duo2_s3.txt",3,2,"RT_Low_3"
"13754","F","614,680","inc","duo2","V4",2,"./Inc_duo2_s2.txt",2,2,"RT_Low_3"
"13755","F","614,680","inc","duo2","V4",2,"./inc_duo2_s15.txt",15,5,"RT_Low_3"
"13756","F","614,680","inc","duo2","V4",2,"./inc_duo2_s14.txt",14,6,"RT_Low_3"
"13757","F","614,680","inc","duo2","V4",2,"./inc_duo2_s13.txt",13,8,"RT_Low_3"
"13758","F","614,680","inc","duo2","V4",2,"./inc_duo2_s12.txt",12,5,"RT_Low_3"
"13759","F","614,680","inc","duo2","V4",2,"./inc_duo2_s10.txt",10,10,"RT_Low_3"
"13760","F","614,680","inc","duo2","V4",2,"./inc_duo2_s1.txt",1,0,"RT_Low_3"
"13761","B","440,660","inc","duo2","V4",2,"./inc_duo2_s9.txt",9,388,"DR_Low_3"
"13762","B","440,660","inc","duo2","V4",2,"./Inc_duo2_s8.txt",8,80,"DR_Low_3"
"13763","B","440,660","inc","duo2","V4",2,"./inc_duo2_s7.txt",7,130,"DR_Low_3"
"13764","B","440,660","inc","duo2","V4",2,"./inc_duo2_s6.txt",6,50,"DR_Low_3"
"13765","B","440,660","inc","duo2","V4",2,"./inc_duo2_s5.txt",5,21,"DR_Low_3"
"13766","B","440,660","inc","duo2","V4",2,"./inc_duo2_s4.txt",4,21,"DR_Low_3"
"13767","B","440,660","inc","duo2","V4",2,"./Inc_duo2_s3.txt",3,8,"DR_Low_3"
"13768","B","440,660","inc","duo2","V4",2,"./Inc_duo2_s2.txt",2,8,"DR_Low_3"
"13769","B","440,660","inc","duo2","V4",2,"./inc_duo2_s15.txt",15,18,"DR_Low_3"
"13770","B","440,660","inc","duo2","V4",2,"./inc_duo2_s14.txt",14,29,"DR_Low_3"
"13771","B","440,660","inc","duo2","V4",2,"./inc_duo2_s13.txt",13,21,"DR_Low_3"
"13772","B","440,660","inc","duo2","V4",2,"./inc_duo2_s12.txt",12,41,"DR_Low_3"
"13773","B","440,660","inc","duo2","V4",2,"./inc_duo2_s10.txt",10,239,"DR_Low_3"
"13774","B","440,660","inc","duo2","V4",2,"./inc_duo2_s1.txt",1,5,"DR_Low_3"
"13775","C","440,660","inc","duo2","V4",5,"./inc_duo2_s9.txt",9,47,"DT_Low_3"
"13776","C","440,660","inc","duo2","V4",5,"./Inc_duo2_s8.txt",8,35,"DT_Low_3"
"13777","C","440,660","inc","duo2","V4",5,"./inc_duo2_s7.txt",7,41,"DT_Low_3"
"13778","C","440,660","inc","duo2","V4",5,"./inc_duo2_s6.txt",6,26,"DT_Low_3"
"13779","C","440,660","inc","duo2","V4",5,"./inc_duo2_s5.txt",5,10,"DT_Low_3"
"13780","C","440,660","inc","duo2","V4",5,"./inc_duo2_s4.txt",4,9,"DT_Low_3"
"13781","C","440,660","inc","duo2","V4",5,"./Inc_duo2_s3.txt",3,11,"DT_Low_3"
"13782","C","440,660","inc","duo2","V4",5,"./Inc_duo2_s2.txt",2,12,"DT_Low_3"
"13783","C","440,660","inc","duo2","V4",5,"./inc_duo2_s15.txt",15,93,"DT_Low_3"
"13784","C","440,660","inc","duo2","V4",5,"./inc_duo2_s14.txt",14,50,"DT_Low_3"
"13785","C","440,660","inc","duo2","V4",5,"./inc_duo2_s13.txt",13,43,"DT_Low_3"
"13786","C","440,660","inc","duo2","V4",5,"./inc_duo2_s12.txt",12,41,"DT_Low_3"
"13787","C","440,660","inc","duo2","V4",5,"./inc_duo2_s10.txt",10,32,"DT_Low_3"
"13788","C","440,660","inc","duo2","V4",5,"./inc_duo2_s1.txt",1,9,"DT_Low_3"
"13789","D","440,660","inc","duo2","V4",6,"./inc_duo2_s9.txt",9,60,"GR_Low_3"
"13790","D","440,660","inc","duo2","V4",6,"./Inc_duo2_s8.txt",8,242,"GR_Low_3"
"13791","D","440,660","inc","duo2","V4",6,"./inc_duo2_s7.txt",7,128,"GR_Low_3"
"13792","D","440,660","inc","duo2","V4",6,"./inc_duo2_s6.txt",6,108,"GR_Low_3"
"13793","D","440,660","inc","duo2","V4",6,"./inc_duo2_s5.txt",5,16,"GR_Low_3"
"13794","D","440,660","inc","duo2","V4",6,"./inc_duo2_s4.txt",4,12,"GR_Low_3"
"13795","D","440,660","inc","duo2","V4",6,"./Inc_duo2_s3.txt",3,9,"GR_Low_3"
"13796","D","440,660","inc","duo2","V4",6,"./Inc_duo2_s2.txt",2,9,"GR_Low_3"
"13797","D","440,660","inc","duo2","V4",6,"./inc_duo2_s15.txt",15,27,"GR_Low_3"
"13798","D","440,660","inc","duo2","V4",6,"./inc_duo2_s14.txt",14,29,"GR_Low_3"
"13799","D","440,660","inc","duo2","V4",6,"./inc_duo2_s13.txt",13,19,"GR_Low_3"
"13800","D","440,660","inc","duo2","V4",6,"./inc_duo2_s12.txt",12,29,"GR_Low_3"
"13801","D","440,660","inc","duo2","V4",6,"./inc_duo2_s10.txt",10,52,"GR_Low_3"
"13802","D","440,660","inc","duo2","V4",6,"./inc_duo2_s1.txt",1,6,"GR_Low_3"
"13803","E","440,660","inc","duo2","V4",4,"./inc_duo2_s9.txt",9,32,"GT_Low_3"
"13804","E","440,660","inc","duo2","V4",4,"./Inc_duo2_s8.txt",8,7,"GT_Low_3"
"13805","E","440,660","inc","duo2","V4",4,"./inc_duo2_s7.txt",7,23,"GT_Low_3"
"13806","E","440,660","inc","duo2","V4",4,"./inc_duo2_s6.txt",6,13,"GT_Low_3"
"13807","E","440,660","inc","duo2","V4",4,"./inc_duo2_s5.txt",5,8,"GT_Low_3"
"13808","E","440,660","inc","duo2","V4",4,"./inc_duo2_s4.txt",4,17,"GT_Low_3"
"13809","E","440,660","inc","duo2","V4",4,"./Inc_duo2_s3.txt",3,1,"GT_Low_3"
"13810","E","440,660","inc","duo2","V4",4,"./Inc_duo2_s2.txt",2,4,"GT_Low_3"
"13811","E","440,660","inc","duo2","V4",4,"./inc_duo2_s15.txt",15,75,"GT_Low_3"
"13812","E","440,660","inc","duo2","V4",4,"./inc_duo2_s14.txt",14,121,"GT_Low_3"
"13813","E","440,660","inc","duo2","V4",4,"./inc_duo2_s13.txt",13,77,"GT_Low_3"
"13814","E","440,660","inc","duo2","V4",4,"./inc_duo2_s12.txt",12,59,"GT_Low_3"
"13815","E","440,660","inc","duo2","V4",4,"./inc_duo2_s10.txt",10,49,"GT_Low_3"
"13816","E","440,660","inc","duo2","V4",4,"./inc_duo2_s1.txt",1,10,"GT_Low_3"
"13817","F","440,660","inc","duo2","V4",3,"./inc_duo2_s9.txt",9,41,"RT_Low_3"
"13818","F","440,660","inc","duo2","V4",3,"./Inc_duo2_s8.txt",8,157,"RT_Low_3"
"13819","F","440,660","inc","duo2","V4",3,"./inc_duo2_s7.txt",7,39,"RT_Low_3"
"13820","F","440,660","inc","duo2","V4",3,"./inc_duo2_s6.txt",6,99,"RT_Low_3"
"13821","F","440,660","inc","duo2","V4",3,"./inc_duo2_s5.txt",5,23,"RT_Low_3"
"13822","F","440,660","inc","duo2","V4",3,"./inc_duo2_s4.txt",4,52,"RT_Low_3"
"13823","F","440,660","inc","duo2","V4",3,"./Inc_duo2_s3.txt",3,14,"RT_Low_3"
"13824","F","440,660","inc","duo2","V4",3,"./Inc_duo2_s2.txt",2,20,"RT_Low_3"
"13825","F","440,660","inc","duo2","V4",3,"./inc_duo2_s15.txt",15,25,"RT_Low_3"
"13826","F","440,660","inc","duo2","V4",3,"./inc_duo2_s14.txt",14,25,"RT_Low_3"
"13827","F","440,660","inc","duo2","V4",3,"./inc_duo2_s13.txt",13,32,"RT_Low_3"
"13828","F","440,660","inc","duo2","V4",3,"./inc_duo2_s12.txt",12,24,"RT_Low_3"
"13829","F","440,660","inc","duo2","V4",3,"./inc_duo2_s10.txt",10,23,"RT_Low_3"
"13830","F","440,660","inc","duo2","V4",3,"./inc_duo2_s1.txt",1,9,"RT_Low_3"
